ID	EH1516A	EH1516C	EH1516D	EH217A	EH217C	EH217D
"249609"	111	48	43	207	275	211
"249628"	0	0	0	0	0	0
"249633"	0	0	0	0	0	0
"249649"	1	0	2	3	2	2
"249660"	0	0	0	8	12	18
"249673"	67	53	77	155	213	126
"249675"	46	62	61	117	288	186
"249682"	0	0	0	1	3	7
"249694"	0	0	0	100	124	151
"249696"	194	33	7	122	56	40
"249707"	111	36	25	24	73	10
"249708"	3316	2983	1826	1646	1141	1676
"249710"	43	21	45	119	169	110
"249715"	369	94	35	1	0	0
"249721"	0	0	0	5	4	5
"249728"	0	0	0	10	9	9
"249730"	3	0	0	197	255	220
"249731"	0	0	0	0	1	2
"249735"	18	7	13	13	22	16
"249736"	549	91	90	1203	747	1753
"249738"	143	116	118	185	354	236
"249740"	308	26	4	13	32	6
"249744"	0	0	0	12	6	5
"249755"	33	78	89	40	42	40
"249760"	37	27	36	8	21	9
"249770"	0	0	0	0	0	0
"249786"	933	1839	1317	870	302	849
"249793"	0	8	16	3	3	5
"249794"	14	18	35	25	25	23
"249796"	60	29	13	15	26	18
"249800"	146	47	44	37	93	63
"249812"	0	3	9	36	88	65
"249816"	22	40	54	59	193	81
"249831"	55	86	91	11	8	10
"249832"	0	1	3	3	3	24
"249834"	16	19	19	81	187	131
"249849"	4	7	6	21	55	20
"249850"	9	23	34	32	37	54
"249854"	26	8	11	28	46	37
"249855"	0	0	0	0	1	0
"249856"	17	32	74	536	416	539
"249864"	0	1	1	20	7	5
"249865"	0	0	0	3	12	9
"249869"	0	0	0	0	0	0
"249874"	0	0	0	0	0	0
"249876"	1	1	1	9	21	15
"249877"	82	33	26	70	98	98
"249883"	128	84	64	118	107	102
"249893"	30	23	50	73	158	52
"249894"	105	116	85	52	50	36
"249897"	33	201	225	235	423	325
"249902"	0	0	0	39	82	83
"249903"	0	0	0	5	7	0
"249907"	115	286	273	82	37	89
"249908"	1	2	1	0	0	0
"249911"	0	0	0	1	1	2
"249915"	0	0	0	90	121	104
"249928"	11	55	165	0	0	0
"249938"	136	42	99	179	175	114
"249939"	90	325	278	321	466	825
"249945"	30	34	77	98	169	110
"249947"	15	17	17	42	43	49
"249951"	45	128	126	29	47	48
"249952"	44	19	7	133	150	136
"249953"	56	15	8	1	5	1
"249956"	0	2	2	0	0	0
"249958"	0	0	1	0	0	0
"249961"	3	3	0	13	30	15
"249962"	0	0	0	24	34	17
"249963"	0	0	0	0	0	0
"249968"	21	63	89	81	103	117
"249970"	248	486	803	295	231	232
"249974"	55	57	73	229	416	260
"249978"	18	24	17	94	146	128
"249981"	131	350	426	802	620	584
"249986"	64	103	198	107	76	180
"249989"	46	85	134	263	272	153
"249992"	367	332	319	144	180	214
"249994"	0	0	0	47	83	79
"250011"	82	53	94	64	75	62
"250014"	1	0	1	34	46	16
"250018"	323	13	1	2	1	1
"250023"	16	21	35	28	54	62
"250033"	4	2	1	9	28	5
"250038"	53	2	0	1	0	0
"250045"	20	36	29	30	38	46
"250050"	0	0	1	9	17	23
"250051"	0	0	13	24	32	40
"250053"	0	1	0	0	0	0
"250054"	0	0	0	0	2	3
"250055"	2	7	13	0	0	0
"250058"	33	24	32	36	89	51
"250063"	5	1	0	5	21	9
"250065"	0	0	0	0	0	0
"250066"	0	0	0	0	0	0
"250067"	0	0	0	0	1	1
"250080"	36	33	30	60	341	86
"250081"	28	18	59	151	204	167
"250082"	10	5	3	70	105	69
"250103"	12	1	0	0	0	0
"250104"	23	2	2	6	11	7
"250116"	158	67	37	68	22	28
"250117"	91	48	21	76	24	34
"250124"	0	1	1	10	18	5
"250125"	28	43	32	108	185	90
"250129"	4	10	8	28	75	20
"250132"	294	197	154	525	570	476
"250139"	47	76	127	140	151	147
"250143"	0	0	0	2	8	1
"250151"	1338	787	256	1006	430	481
"250158"	22	8	13	10	16	7
"250162"	417	1232	851	1452	1252	1900
"250169"	22	23	16	44	56	38
"250170"	0	0	0	0	0	0
"250172"	20	57	17	77	117	192
"250175"	1	4	0	1	1	0
"250179"	0	0	1	22	28	76
"250183"	12	9	23	159	176	118
"250190"	0	2	3	41	60	38
"250197"	6	9	15	52	76	56
"250225"	1	0	2	520	306	467
"250229"	42	33	31	65	103	79
"250244"	0	0	0	0	14	7
"250246"	29	55	74	0	1	0
"250250"	18	111	223	187	70	134
"250255"	1	0	0	0	1	0
"250263"	0	0	0	0	0	0
"250274"	118	26	14	13	25	9
"250275"	31	0	2	1	2	0
"250281"	0	8	11	95	191	91
"250284"	0	1	1	42	68	46
"250310"	4	1	0	76	255	57
"250318"	1	1	1	0	0	0
"250325"	1	1	4	0	0	1
"250326"	19	196	75	64	9	7
"250330"	29	137	49	5	15	24
"250333"	106	225	148	213	362	205
"250334"	85	82	128	120	121	124
"250337"	405	57	29	60	25	75
"250340"	139	106	168	177	199	142
"250346"	0	0	2	0	2	3
"250349"	100	146	368	286	512	426
"250355"	192	51	101	137	97	66
"250363"	0	0	0	0	4	0
"250373"	8	18	19	88	152	47
"250374"	0	0	0	0	0	0
"250381"	6	24	31	48	76	41
"250383"	443	1071	1738	867	712	815
"250387"	82	68	101	1002	710	1494
"250395"	692	474	85	0	0	0
"250399"	0	1	0	0	0	0
"250402"	9	4	7	44	88	57
"250407"	0	0	0	0	0	1
"250415"	16	50	100	923	433	788
"250417"	64	90	86	257	182	248
"250420"	0	1	0	2	5	6
"250427"	29	12	22	28	48	31
"250429"	158	131	82	145	215	122
"250435"	40	10	19	323	169	203
"250437"	108	59	27	240	221	241
"250438"	11	2	6	12	14	63
"250440"	208	31	24	88	63	48
"250443"	157	140	162	215	309	266
"250447"	68	27	26	131	74	100
"250450"	25	21	27	59	84	49
"250452"	55	185	169	0	0	0
"250461"	20	34	28	53	65	43
"250462"	3348	2788	2326	2550	1046	1895
"250470"	9	5	11	19	43	22
"250471"	1	0	0	3	1	2
"250484"	0	0	1	0	0	0
"250492"	1	1	0	1	8	9
"250495"	52	30	26	342	107	142
"250512"	6	5	9	8	14	37
"250514"	1374	2612	2597	2060	1848	2111
"250520"	12	15	14	44	75	55
"250523"	26	92	130	414	405	483
"250535"	28	36	52	137	151	109
"250544"	32	72	52	253	435	324
"250551"	0	0	0	10	15	16
"250560"	83	12	3	4	6	3
"250566"	0	0	0	36	82	38
"250583"	43	71	102	177	279	272
"250584"	0	0	0	0	0	0
"250586"	2	3	7	57	60	35
"250601"	2	1	2	22	28	22
"250606"	0	1	0	1	2	0
"250609"	0	0	0	0	0	1
"250610"	0	0	0	1	4	6
"250615"	7	12	11	15	23	9
"250616"	2	1	0	0	1	0
"250617"	0	0	0	0	0	0
"250619"	3	1	2	58	97	135
"250620"	113	56	60	309	211	233
"250628"	150	40	87	95	72	95
"250630"	354	566	2071	159	125	226
"250631"	150	236	558	371	165	497
"250632"	461	1150	4009	557	527	917
"250635"	78	124	134	171	256	204
"250638"	1	0	2	87	176	172
"250642"	157	43	70	164	257	170
"250646"	55	115	78	119	163	105
"250647"	7	10	9	4	21	11
"250655"	14	9	29	6	28	16
"250657"	0	0	0	18	22	11
"250660"	0	0	0	0	2	5
"250661"	0	0	0	4	2	1
"250663"	0	0	0	5	12	5
"250664"	121	40	102	165	222	132
"250668"	4	18	43	32	47	48
"250672"	0	0	0	0	0	0
"250673"	2	1	3	0	0	0
"250675"	159	302	272	803	1278	905
"250677"	404	60	35	176	140	114
"250683"	30	41	57	333	295	384
"250689"	149	90	59	170	147	181
"250690"	244	82	66	108	113	130
"250700"	48	66	129	171	142	152
"250703"	0	0	1	12	49	11
"250705"	5	6	25	32	47	40
"250711"	0	0	1	11	8	15
"250715"	25	11	15	140	125	79
"250716"	4	3	3	14	11	8
"250717"	9	9	20	56	109	118
"250719"	1	0	0	0	0	1
"250722"	10	16	22	531	603	374
"250723"	6	114	199	389	713	397
"250725"	129	55	42	161	57	31
"250728"	0	0	0	4	9	5
"250731"	13	13	21	49	78	48
"250736"	1	1	0	34	51	53
"250739"	1	29	52	424	210	193
"250748"	1	1	11	362	121	183
"250753"	32	59	87	30	41	27
"250754"	47	57	55	47	92	55
"250774"	41	33	32	145	212	179
"250781"	47	59	65	92	137	91
"250784"	214	155	71	86	96	101
"250790"	69	5	9	44	46	14
"250792"	9	2	5	23	47	28
"250793"	0	0	0	0	0	0
"250798"	3	1	1	15	17	16
"250804"	68	28	20	31	52	35
"250807"	20	21	18	110	332	158
"250808"	14	9	23	76	263	124
"250819"	5	4	13	25	49	20
"250823"	9	0	0	0	0	0
"250826"	31	16	11	17	14	5
"250833"	0	0	1	2	43	60
"250836"	0	0	1	11	17	16
"250838"	11	14	24	110	126	75
"250844"	0	0	0	0	0	0
"250846"	951	561	1053	1998	1225	1345
"250847"	29	55	59	308	468	325
"250852"	1	0	0	0	1	1
"250856"	0	0	0	15	49	8
"250858"	1	0	3	143	362	225
"250859"	39	19	17	52	78	67
"250862"	0	0	0	0	0	0
"250863"	268	618	360	1	2	0
"250864"	14	9	13	15	37	35
"250872"	245	253	139	106	231	150
"250891"	0	0	0	3	1	3
"250894"	0	0	0	0	0	0
"250902"	0	0	2	26	76	86
"250913"	17	4	0	32	68	69
"250918"	169	85	69	196	268	229
"250922"	178	93	73	213	284	245
"250925"	90	53	18	61	19	11
"250928"	150	23	55	123	135	117
"250931"	0	0	0	0	0	1
"250938"	32	13	25	102	181	75
"250941"	18	39	140	41	68	66
"250942"	2	2	1	148	52	133
"250946"	4	3	10	56	111	60
"250951"	6	4	8	28	37	32
"250960"	248	203	143	265	135	194
"250964"	4	9	8	0	0	0
"250969"	0	0	0	0	0	0
"250970"	0	0	0	0	1	1
"250979"	0	0	0	0	0	0
"250980"	0	0	0	0	0	0
"250983"	17	18	21	136	287	246
"250984"	133	15	26	78	128	87
"250987"	135	187	271	483	728	625
"250988"	0	0	0	25	49	35
"250995"	164	34	36	72	54	86
"251000"	7	21	41	47	70	81
"251007"	11	26	54	50	53	56
"251008"	0	0	0	0	1	0
"251019"	114	78	133	147	248	183
"251021"	0	0	0	0	0	0
"251025"	17	14	18	252	216	213
"251030"	0	0	0	43	156	84
"251031"	0	1	0	72	124	128
"251033"	14	5	4	126	210	62
"251046"	9	13	35	95	49	14
"251049"	2	2	7	19	14	28
"251058"	14	18	11	50	113	50
"251060"	13	30	46	85	111	115
"251061"	0	0	0	0	0	0
"251065"	129	373	172	434	824	577
"251079"	7	2	7	1	5	4
"251085"	0	0	0	0	0	0
"251088"	1178	3782	5184	1536	1276	2638
"251115"	6	59	147	314	244	431
"251116"	64	36	77	375	245	212
"251119"	90	95	202	244	343	276
"251129"	4	19	38	21	40	53
"251130"	0	0	0	0	0	0
"251140"	0	0	0	0	0	1
"251147"	115	188	369	142	213	251
"251148"	0	0	2	0	0	0
"251155"	27	23	24	106	110	127
"251156"	2	7	5	11	11	9
"251160"	31	10	25	420	619	569
"251163"	7	8	5	449	173	357
"251164"	35	6	23	16	13	17
"251165"	3	2	8	7	4	11
"251168"	4	16	40	123	176	182
"251169"	12	9	10	67	98	86
"251170"	1	0	0	9	10	11
"251171"	1	2	0	13	4	4
"251177"	9	3	2	27	53	36
"251181"	21	20	52	336	103	206
"251183"	251	185	138	16	171	53
"251188"	12	21	15	20	22	19
"251190"	1	2	2	0	0	0
"251191"	0	78	308	0	1	0
"251194"	64	19	51	21	47	27
"251195"	52	15	12	45	87	43
"251197"	109	210	262	175	435	224
"251201"	0	0	0	0	0	0
"251202"	0	0	0	0	0	0
"251205"	35	96	199	188	217	305
"251218"	1	10	4	63	82	76
"251221"	12	1	4	20	18	9
"251222"	0	0	1	301	438	401
"251223"	0	0	0	21	92	240
"251228"	2	0	2	17	23	18
"251233"	30	12	16	66	97	75
"251235"	18	20	10	0	0	0
"251253"	0	0	0	0	0	0
"251255"	143	409	435	23	36	25
"251256"	173	680	713	28	29	40
"251258"	161	28	46	592	426	401
"251264"	12	5	26	73	11	31
"251268"	96	127	188	116	230	165
"251270"	0	0	0	9	1	0
"251277"	365	116	158	1273	786	705
"251280"	13	3	6	17	31	10
"251281"	0	0	2	0	0	0
"251283"	10	11	9	0	0	0
"251286"	96	88	113	216	436	317
"251288"	35	29	40	306	417	236
"251296"	23	15	16	61	147	73
"251298"	0	0	1	0	0	0
"251307"	5	13	14	83	143	110
"251320"	0	6	2	22	38	27
"251333"	2	9	1	5	29	23
"251334"	8	37	28	1	2	3
"251337"	35	33	44	63	57	35
"251350"	126	284	451	181	235	231
"251352"	0	0	0	0	0	0
"251354"	25	2	5	1	2	1
"251357"	69	381	173	324	449	398
"251358"	0	0	0	7	3	2
"251365"	93	65	74	240	342	164
"251369"	28	23	37	30	38	32
"251371"	2	3	8	9	4	18
"251381"	0	0	0	32	120	56
"251383"	88	44	41	111	151	145
"251388"	6	8	23	16	13	36
"251391"	1	1	9	2	8	13
"251396"	43	17	29	61	100	69
"251401"	82	129	223	119	78	160
"251402"	28	11	5	0	0	0
"251403"	0	0	0	0	3	5
"251404"	0	0	0	7	5	0
"251406"	2	0	1	35	48	37
"251408"	0	0	0	1	0	3
"251410"	1	0	2	1	0	0
"251416"	88	136	138	117	287	79
"251421"	10	1	27	417	293	347
"251422"	119	37	30	81	91	119
"251432"	2434	5040	5732	2436	1665	3591
"251441"	70	36	44	79	121	66
"251443"	1	1	0	37	113	61
"251446"	0	0	1	0	0	0
"251454"	0	4	10	3	0	0
"251456"	1	0	1	35	49	27
"251458"	18	23	31	188	104	186
"251470"	0	0	4	169	119	275
"251472"	133	37	24	121	164	134
"251473"	51	18	48	63	48	77
"251474"	0	0	0	28	21	19
"251475"	978	79	9	104	78	23
"251479"	14	27	72	197	148	167
"251483"	5	19	29	33	18	13
"251484"	3	26	24	30	17	15
"251486"	0	0	0	0	0	0
"251487"	23	21	38	39	110	85
"251489"	8	6	25	12	7	16
"251493"	9	15	5	87	74	53
"251498"	356	973	348	590	1126	844
"251500"	89	27	6	3	2	0
"251502"	364	133	54	128	62	70
"251506"	1	0	0	22	75	19
"251510"	16	30	47	73	113	99
"251511"	0	0	3	111	236	229
"251531"	0	0	0	8	34	7
"251550"	0	0	2	1	0	1
"251553"	16	6	4	165	371	155
"251554"	0	0	0	0	0	0
"251560"	1	1	0	3	4	2
"251562"	20	16	17	65	119	63
"251563"	0	0	2	70	121	159
"251565"	3	10	6	16	61	56
"251566"	30	62	139	157	125	211
"251567"	56	84	202	276	189	347
"251572"	204	577	969	586	2191	1445
"251574"	28	19	43	387	114	153
"251582"	18	15	28	44	87	69
"251585"	24	6	6	894	1040	2300
"251586"	4	4	3	2	5	5
"251587"	7	12	12	0	0	7
"251589"	5	6	22	32	32	45
"251597"	0	0	0	3	0	0
"251598"	0	0	0	8	4	4
"251603"	0	0	0	9	16	18
"251608"	6	5	4	1	0	4
"251610"	0	0	0	0	0	2
"251612"	1	0	0	39	104	62
"251614"	0	0	0	0	0	0
"251615"	0	0	0	7	9	10
"251618"	9	9	7	76	31	70
"251619"	15	34	88	445	202	394
"251637"	9	14	8	15	35	48
"251638"	4	0	4	14	20	21
"251650"	0	0	0	0	0	0
"251654"	20	87	281	82	258	172
"251655"	187	145	150	240	462	313
"251661"	32	65	51	176	256	158
"251667"	7	6	1	43	44	25
"251670"	0	0	0	0	0	4
"251672"	0	0	4	0	0	3
"251675"	8	3	10	5	2	7
"251676"	2	97	134	0	0	0
"251683"	10	34	9	21	35	11
"251686"	19	17	83	67	125	117
"251694"	50	31	47	157	209	156
"251696"	671	326	152	446	339	197
"251699"	29	57	89	90	164	131
"251701"	29	57	54	279	412	310
"251702"	44	52	26	1	13	2
"251709"	241	41	69	725	423	400
"251712"	268	56	51	300	177	193
"251719"	3	3	9	91	100	72
"251721"	12	9	3	8	6	13
"251724"	0	0	0	2	4	5
"251725"	3	17	23	12	15	17
"251726"	28	51	49	96	156	143
"251732"	0	0	0	0	0	0
"251736"	75	43	52	264	357	255
"251751"	22	12	21	62	104	54
"251768"	25	27	7	0	0	2
"251770"	0	0	0	3	1	1
"251777"	0	0	0	0	0	0
"251786"	29	21	48	296	133	187
"251789"	52	13	29	70	168	86
"251799"	4	2	8	29	42	18
"251804"	63	61	120	165	209	139
"251806"	1	2	4	86	46	33
"251807"	36	16	29	65	119	60
"251808"	59	141	198	120	308	108
"251812"	106	125	160	206	272	160
"251818"	4	14	11	0	0	0
"251824"	13	20	34	66	96	92
"251825"	8	16	29	817	973	3053
"251828"	2	3	1	227	146	243
"251830"	12	13	18	47	77	64
"251832"	0	0	0	7	14	7
"251833"	0	0	0	0	1	1
"251835"	11	26	20	88	157	71
"251837"	0	8	19	2	1	4
"251850"	0	0	0	0	0	0
"251851"	0	0	0	36	13	11
"251852"	343	267	444	246	332	394
"251857"	328	290	183	105	149	77
"251858"	81	110	56	42	45	30
"251868"	15	114	176	239	1065	757
"251873"	117	53	45	206	232	185
"251874"	0	0	0	3	4	3
"251886"	158	65	45	99	101	50
"251888"	19	353	1411	2023	1103	1282
"251890"	218	216	78	197	173	165
"251892"	217	104	46	72	53	83
"251893"	0	0	0	0	0	0
"251896"	113	44	57	276	229	265
"251899"	0	0	0	0	0	0
"251918"	0	3	0	0	0	0
"251925"	19	11	13	63	79	74
"251926"	255	436	201	408	941	473
"251929"	46	23	9	167	323	206
"251931"	8	6	16	16	44	23
"251932"	9	7	3	18	11	16
"251942"	0	0	0	1	0	1
"251946"	3	0	0	6	6	6
"251960"	0	0	0	3	7	8
"251961"	29	9	11	75	88	66
"251963"	1	0	3	64	134	121
"251966"	30	25	31	39	74	44
"251967"	0	0	0	1	3	3
"251980"	1	1	1	114	213	466
"251982"	50	67	108	117	144	158
"251993"	95	57	59	106	159	119
"251996"	2	0	0	0	0	0
"251997"	1	6	16	27	18	18
"252003"	470	292	218	208	366	333
"252007"	1427	560	216	117	47	25
"252010"	188	124	91	122	219	175
"252011"	1	0	0	59	38	90
"252014"	27	11	32	52	76	44
"252020"	5	6	5	213	424	323
"252023"	557	1189	1567	1529	954	1866
"252026"	24	28	75	2	9	8
"252027"	1	4	3	33	67	67
"252031"	41	42	43	112	168	99
"252033"	0	3	0	0	0	0
"252037"	2	0	3	575	870	490
"252038"	45	46	77	108	185	133
"252045"	34	20	32	27	52	13
"252046"	14	2	0	0	0	0
"252048"	14	1	0	20	10	0
"252049"	36	25	27	32	33	38
"252050"	8	5	9	27	45	33
"252051"	19	9	17	28	30	14
"252054"	0	8	2	0	0	0
"252057"	12	0	11	207	253	217
"252064"	0	1	1	1	1	1
"252067"	80	61	78	71	92	65
"252069"	317	756	164	354	653	793
"252070"	0	0	0	34	70	25
"252071"	43	14	14	115	150	110
"252078"	73	232	658	111	190	143
"252080"	34	8	11	55	57	50
"252081"	0	0	0	0	0	0
"252084"	54	14	8	27	19	19
"252085"	0	0	0	4	7	8
"252086"	0	0	0	6	21	7
"252092"	0	0	0	0	0	0
"252093"	71	88	44	365	317	441
"252097"	0	0	0	74	169	105
"252098"	154	519	441	3	6	4
"252099"	23	36	23	74	111	71
"252100"	34	18	35	86	122	63
"252101"	0	0	0	0	0	0
"252107"	1	1	1	7	9	8
"252121"	63	31	32	32	53	43
"252125"	1087	972	407	771	810	533
"252131"	1	1	0	0	1	0
"252134"	0	0	0	1	1	0
"252153"	17	25	38	34	70	48
"252154"	11	6	2	130	108	98
"252156"	0	0	0	5	5	3
"252157"	11	22	21	100	77	35
"252162"	0	0	0	0	0	0
"252170"	455	262	273	435	449	498
"252173"	21	20	32	66	169	103
"252174"	16	15	36	57	117	83
"252180"	36	70	35	518	307	406
"252190"	7	2	5	21	63	29
"252193"	4	2	18	0	0	0
"252195"	415	118	139	405	252	220
"252203"	17	48	135	37	35	45
"252204"	5	4	6	1	1	6
"252205"	0	0	1	1	1	1
"252209"	0	0	1	1	37	32
"252210"	90	669	1065	967	1757	1156
"252213"	18	9	21	8	15	28
"252216"	0	0	0	1	0	0
"252224"	0	0	0	0	0	0
"252225"	0	0	0	0	0	0
"252228"	1	0	1	0	0	0
"252231"	320	148	179	255	527	351
"252240"	4	8	7	6	6	8
"252260"	0	1	0	2	0	8
"252270"	20	6	13	8	22	25
"252286"	75	17	17	151	338	145
"252291"	0	0	0	3	2	3
"252292"	11	2	8	42	65	72
"252295"	0	0	0	1	0	0
"252296"	0	0	0	2	1	4
"252297"	12	15	30	43	63	68
"252306"	0	0	0	0	0	0
"252308"	55	101	91	68	173	204
"252311"	3203	2787	1682	738	241	471
"252312"	23	17	37	54	70	47
"252320"	28	68	87	111	153	159
"252329"	7	6	19	24	51	18
"252331"	53	89	156	150	128	135
"252334"	1	0	0	20	83	101
"252336"	18	9	6	9	16	8
"252337"	10	18	47	81	69	135
"252338"	0	0	0	2	17	4
"252339"	12	17	35	131	201	123
"252348"	0	0	0	0	1	0
"252361"	24	26	60	72	86	73
"252362"	125	57	162	187	257	173
"252364"	0	0	0	1	1	0
"252370"	114	35	37	58	94	64
"252372"	915	1806	394	1027	1974	1749
"252377"	0	7	6	5	1	1
"252381"	140	32	10	1	1	1
"252392"	12	113	186	422	450	417
"252415"	34	127	641	464	133	211
"252417"	2	8	3	1	16	2
"252427"	0	0	0	0	0	0
"252428"	15	15	50	51	64	42
"252431"	0	1	0	0	0	0
"252432"	12	18	22	179	167	206
"252444"	66	234	240	135	210	532
"252446"	0	3	15	1	2	5
"252449"	1	49	64	48	40	198
"252450"	0	0	0	1	7	6
"252456"	0	0	0	2	54	29
"252460"	1	0	0	0	0	0
"252464"	69	93	153	93	204	131
"252465"	46	21	11	1	0	0
"252467"	7	8	15	14	8	20
"252473"	364	1407	724	827	3313	1894
"252474"	23	30	40	143	319	239
"252477"	25	35	20	66	127	72
"252484"	1	1	2	45	36	43
"252486"	102	17	65	66	65	73
"252488"	0	0	0	0	0	0
"252491"	2	57	47	234	448	707
"252492"	4	0	1	2	3	2
"252498"	15	22	40	42	86	52
"252500"	99	451	762	394	570	538
"252503"	36	61	67	128	143	165
"252505"	0	0	0	0	0	0
"252508"	4	8	16	1	4	2
"252526"	47	195	248	188	195	424
"252527"	2	1	3	151	179	179
"252532"	20	11	22	75	92	65
"252534"	39	48	94	57	104	55
"252536"	0	0	0	0	0	0
"252544"	0	0	0	15	59	68
"252548"	0	0	0	0	0	0
"252556"	0	0	1	3	6	8
"252560"	88	302	175	635	807	828
"252565"	0	1	0	0	0	0
"252569"	17	10	5	0	0	0
"252576"	6	0	2	41	91	37
"252581"	23	1	8	13	15	15
"252583"	4	2	0	0	1	1
"252585"	50	74	171	243	174	301
"252596"	0	0	0	0	0	0
"252603"	0	0	0	0	0	0
"252604"	31	13	25	41	44	44
"252605"	19	81	92	129	212	101
"252607"	8	3	5	10	7	9
"252613"	1	10	5	0	3	7
"252619"	8	57	100	133	273	221
"252628"	4	4	3	0	1	0
"252629"	32	26	44	84	137	63
"252630"	23	44	41	102	166	190
"252631"	0	0	0	5	3	3
"252633"	62	176	307	221	419	571
"252637"	5	33	39	57	139	100
"252640"	0	0	3	858	877	1141
"252645"	222	172	170	589	567	402
"252646"	4	5	9	17	14	21
"252655"	0	0	0	0	0	0
"252657"	602	168	199	266	370	306
"252660"	96	49	71	200	300	191
"252662"	22	43	48	148	185	94
"252663"	0	0	0	0	0	0
"252666"	1575	2416	2356	2283	1454	2552
"252667"	235	481	191	811	1410	1028
"252675"	0	0	0	0	0	0
"252676"	0	0	0	2	1	0
"252679"	923	72	14	159	134	59
"252680"	6	5	13	27	20	19
"252681"	9	10	11	103	78	67
"252684"	6	17	31	79	104	97
"252685"	1	0	2	1	15	0
"252686"	4	0	1	22	10	10
"252696"	0	1	0	0	0	0
"252697"	0	1	0	0	0	0
"252700"	16	8	22	28	45	33
"252709"	0	0	0	13	16	14
"252711"	28	55	84	125	213	264
"252717"	10	3	2	31	60	64
"252718"	101	71	21	2	7	3
"252727"	0	0	0	7	5	24
"252729"	20	7	10	30	16	11
"252741"	41	33	56	91	172	113
"252746"	33	71	108	122	173	170
"252747"	84	233	36	179	452	37
"252748"	3	3	0	100	112	150
"252755"	0	3	12	0	0	0
"252761"	5	3	4	6	14	14
"252764"	0	0	0	6	14	4
"252770"	5	7	3	1	8	3
"252780"	1	2	4	7	6	6
"252782"	13	10	34	28	55	27
"252783"	309	330	377	185	311	83
"252787"	0	0	0	1	2	3
"252789"	2	3	5	116	272	195
"252790"	33	23	33	538	530	551
"252799"	20	7	6	47	87	69
"252801"	3	3	1	17	10	5
"252802"	20	51	93	36	49	55
"252806"	0	0	0	0	0	0
"252810"	261	22	28	234	184	41
"252811"	13	3	4	7	10	3
"252815"	0	0	0	26	45	21
"252824"	34	318	976	0	0	0
"252829"	2	1	3	4	0	1
"252840"	0	0	0	39	39	33
"252843"	72	24	22	129	147	84
"252848"	33	96	111	130	148	103
"252850"	10	41	96	39	111	40
"252857"	0	0	1	29	50	69
"252858"	0	0	1	52	48	56
"252861"	0	0	0	0	0	0
"252867"	72	221	127	101	116	205
"252871"	22	18	6	6	4	8
"252876"	6	5	12	51	53	44
"252880"	13	4	13	27	21	9
"252881"	171	120	148	383	721	455
"252882"	11	43	54	260	447	364
"252885"	0	0	0	10	18	10
"252886"	0	0	0	0	1	0
"252891"	160	151	88	81	161	68
"252893"	165	89	127	133	216	134
"252894"	1	10	4	2	3	20
"252906"	0	0	0	6	3	3
"252907"	5	1	3	19	33	28
"252909"	29	27	35	32	47	50
"252914"	0	1	1	165	174	259
"252918"	67	352	243	334	691	565
"252919"	417	468	227	547	254	435
"252920"	110	29	31	64	120	98
"252922"	367	114	125	135	238	142
"252925"	70	204	221	122	255	233
"252927"	0	0	0	1	0	0
"252934"	4	3	6	4	8	5
"252938"	127	724	631	16	25	36
"252940"	43	47	44	78	117	103
"252954"	13	22	32	230	249	254
"252956"	35	5	10	95	62	48
"252957"	184	262	249	23	45	44
"252958"	7	44	28	67	78	319
"252959"	326	1394	1419	673	733	1292
"252962"	2	0	0	12	28	13
"252965"	0	0	0	1	2	0
"252966"	0	0	0	9	58	23
"252967"	2	0	0	15	12	48
"252968"	0	0	0	17	15	57
"252970"	195	743	667	518	383	752
"252978"	58	39	15	8	20	22
"252979"	212	369	242	110	311	175
"252982"	1380	2070	911	770	1171	671
"252983"	1896	3276	4249	3	2	3
"252984"	44	17	45	65	56	56
"252985"	86	79	55	28	12	31
"252991"	47	24	33	89	165	102
"252992"	6	2	7	257	147	456
"252995"	91	28	35	43	50	44
"252996"	0	0	0	0	0	0
"252998"	71	45	73	65	121	87
"253000"	510	258	351	373	501	301
"253004"	45	6	15	193	103	144
"253006"	8	9	15	14	19	14
"253007"	105	67	129	263	218	223
"253008"	114	40	89	117	123	127
"253018"	0	0	0	0	0	0
"253022"	33	17	33	177	213	194
"253030"	44	45	93	163	140	165
"253031"	0	0	0	0	0	0
"253036"	33	44	63	10	2	3
"253038"	1	0	0	31	53	39
"253041"	76	46	68	35	25	28
"253043"	153	189	296	0	4	0
"253044"	0	0	0	0	0	2
"253051"	0	0	0	1	0	2
"253052"	16	4	9	7	23	13
"253058"	0	0	0	0	0	0
"253060"	710	1042	791	9059	7644	9261
"253061"	0	0	0	77	93	97
"253067"	19	23	64	42	61	54
"253074"	996	136	51	159	348	200
"253079"	38	44	20	39	61	33
"253089"	6	14	29	33	43	20
"253090"	409	336	192	12	29	9
"253095"	9	4	15	48	63	58
"253096"	37	8	21	58	72	35
"253097"	0	0	0	0	0	0
"253110"	0	0	0	0	0	0
"253117"	0	0	0	14	24	14
"253118"	566	154	140	396	486	245
"253119"	2	0	1	14	3	4
"253125"	21	40	179	33	24	42
"253127"	4	2	5	0	0	0
"253130"	12	6	32	87	106	111
"253135"	10	19	53	70	37	104
"253136"	0	0	0	6	19	20
"253144"	0	0	0	0	0	0
"253146"	10	2	0	4	5	10
"253152"	380	51	40	30	67	37
"253153"	17	138	524	0	0	1
"253162"	0	0	0	1	0	0
